id,nume,post,iesiri_din_poarta,plonjari,goluri_primite,minute_jucate,boxari,parade,pase_gol,sanse_create,goluri,precizie_pase,suturi,suturi_blocate,precizie_suturi,centrari,pase_cheie,mingi_profunzime,pase,dueluri_aeriene_pierdute,dueluri_aeriene_castigate,degajari,deposedat,driblinguri_incercate,driblinguri_reusite,dueluri_pierdute,dueluri_castigate,faulturi,interceptii,recuperari,deposedari_incercate,deposedari_reusite,faultat,cartonase_galbene,cartonase_rosii,rating
514847,Jerome Onguene,fundas,0,0,0,90,0,0,0,0,1,77,4,0,25,0,1,8,78,4,10,1,0,0,0,6,13,0,3,8,3,1,0,0,0,7.9
43205,Andreas Ulmer,fundas,0,0,0,90,0,0,0,0,1,59,2,0,50,2,2,15,68,2,1,0,2,2,1,6,8,0,3,13,6,6,0,0,0,8.2
848290,Enock Mwepu,mijlocas,0,0,0,76,0,0,0,1,0,75,1,1,0,2,4,3,32,1,0,0,0,2,1,4,3,1,0,2,0,0,2,0,0,7
924518,Mohamed Camara,mijlocas,0,0,0,90,0,0,0,0,0,87,0,0,0,1,1,4,78,1,1,0,2,1,1,5,7,1,0,19,3,2,2,0,0,6.5
846005,Dominik Szoboszlai,mijlocas,0,0,0,86,0,0,1,0,0,71,2,1,0,11,4,6,48,0,1,2,3,4,2,6,3,0,0,5,0,0,0,0,0,7.6
644459,Patson Daka,mijlocas,0,0,0,90,0,0,1,0,0,72,2,0,50,1,2,3,25,1,1,0,0,1,1,3,3,0,0,4,0,0,1,0,0,7.5
620026,Hee-Chan Hwang,atacant,0,0,0,90,0,0,0,0,0,69,2,2,0,0,0,2,26,2,1,0,2,2,1,8,7,2,0,5,2,2,4,1,0,6.4
690411,Sekou Koita,atacant,0,0,0,66,0,0,0,0,0,59,3,0,67,0,0,3,22,2,1,0,2,4,2,8,6,1,0,6,0,0,3,1,0,6.3
30947,Andriy Pyatov,portar,0,2,0,90,0,3,0,0,0,0,0,0,0,0,0,12,31,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6.7
491072,Sergiy Bolbat,mijlocas,0,0,0,90,0,0,0,0,0,87,0,0,0,0,0,3,30,0,0,2,0,0,0,3,4,0,0,2,3,2,1,0,0,6.8
160464,Sergey Krivtsov,fundas,0,0,0,90,0,0,0,0,0,92,0,0,0,0,0,9,74,1,0,3,0,0,0,2,1,1,3,5,1,0,0,0,0,6.7
656667,Mykola Matviyenko,fundas,0,0,0,90,0,0,0,0,0,90,0,0,0,0,0,13,105,0,1,6,0,1,1,3,4,0,1,6,2,2,0,0,0,7.4
185949,Ismaily,fundas,0,0,0,90,0,0,0,0,0,86,1,0,100,2,1,5,69,2,2,2,1,9,3,9,10,0,2,4,2,1,3,0,0,7.5
172185,Alan Patrick,mijlocas,0,0,0,80,0,0,0,0,1,93,1,0,100,0,2,0,56,0,0,1,7,6,3,12,7,1,2,7,3,2,1,0,0,7.6
92642,Taras Stepanenko,mijlocas,0,0,0,90,0,0,0,0,0,90,0,0,0,0,0,9,89,1,0,3,0,0,0,1,3,0,1,4,3,2,0,0,0,7.2
128381,Marlos,mijlocas,0,0,0,83,0,0,1,0,0,79,2,0,100,2,1,1,57,1,0,0,0,5,3,6,6,0,0,2,2,0,1,0,0,7.8
593213,Viktor Kovalenko,mijlocas,0,0,0,90,0,0,0,1,1,81,3,1,67,0,2,1,37,3,0,0,1,2,1,7,4,1,2,7,2,1,1,0,0,7.9
130589,Taison,atacant,0,0,0,89,0,0,0,1,0,84,1,0,0,0,2,4,63,0,0,0,1,4,3,4,3,0,0,5,0,0,0,0,0,7
91691,Junior Moraes,atacant,0,0,0,90,0,0,1,1,0,86,3,1,67,1,1,0,22,1,2,1,4,3,2,10,5,1,0,3,1,0,0,0,0,7.1
170775,Haris Seferovic,atacant,0,0,0,23,0,0,0,0,0,100,1,0,0,0,0,0,6,0,2,1,0,0,0,0,3,0,0,1,1,0,0,0,0,6.1
820707,Jota,atacant,0,0,0,11,0,0,0,0,0,100,1,1,0,0,0,0,3,1,1,0,0,1,1,1,2,0,0,0,0,0,0,0,0,6.1
866201,Vinicius,atacant,0,0,0,11,0,0,0,0,0,100,1,0,100,0,1,0,3,0,0,0,1,3,2,2,3,0,0,1,1,1,0,0,0,6.5
304355,Odisseas Vlachodimos,portar,0,4,0,90,0,6,0,0,0,0,0,0,0,0,0,8,22,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6.5
976003,Tomas Tavares,fundas,0,0,0,90,0,0,0,0,0,76,0,0,0,5,1,2,37,2,1,2,1,1,1,10,8,1,3,4,5,2,1,0,0,6.1
614006,Ruben Dias,fundas,0,0,0,90,0,0,0,1,1,91,2,0,50,2,1,9,66,0,4,1,1,2,2,1,11,0,1,3,3,1,3,0,0,6.8
722778,Francisco Ferreira,fundas,0,0,0,90,0,0,0,0,0,88,1,0,0,0,0,8,69,0,3,0,0,0,0,0,4,0,2,7,1,1,1,0,0,6.1
288406,Alex Grimaldo,mijlocas,0,0,0,90,0,0,1,0,0,83,0,0,0,8,3,4,46,1,3,2,0,3,3,2,8,1,1,5,0,0,2,0,0,7.3
566644,Chiquinho,mijlocas,0,0,0,67,0,0,0,0,0,80,3,1,33,2,0,1,20,0,0,0,0,2,1,5,2,1,1,4,0,0,1,0,0,6.4
521421,Julian Weigl,mijlocas,0,0,0,90,0,0,0,0,0,90,0,0,0,0,1,2,62,1,2,1,0,1,1,7,5,2,1,2,2,1,0,0,0,6.8
47394,Adel Taarabt,mijlocas,0,0,0,90,0,0,0,0,0,85,1,1,0,2,1,3,61,0,0,0,1,5,4,5,9,0,2,9,1,1,4,0,0,7.5
477023,Rafa Silva,atacant,0,0,0,90,0,0,0,0,1,83,2,1,50,2,0,0,29,0,0,0,0,4,4,4,6,4,1,3,0,0,2,1,0,7.9
186748,Pizzi,atacant,0,0,0,79,0,0,1,2,1,80,1,0,100,11,3,2,35,2,0,0,1,4,3,5,5,0,1,5,2,2,0,0,0,8.6
361341,Dyego Sousa,atacant,0,0,0,79,0,0,1,0,0,70,3,0,67,1,2,1,23,1,6,1,0,3,3,2,9,1,0,4,0,0,0,0,0,8.2
325028,Paulo Silva,fundas,0,0,0,45,0,0,1,0,0,100,1,0,100,2,1,0,21,1,0,1,0,1,1,2,3,1,1,2,1,0,1,0,0,7.5
384376,Renato Steffen,mijlocas,0,0,0,19,0,0,0,0,0,80,1,1,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.2
170322,Koen Casteels,portar,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,13,33,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5.9
350472,Kevin Mbabu,fundas,0,0,0,90,0,0,0,1,0,80,0,0,0,10,1,5,40,1,0,0,0,9,5,8,9,3,1,11,3,1,1,1,0,7.3
259296,Robin Knoche,fundas,0,0,0,90,0,0,0,0,0,87,0,0,0,0,0,14,76,3,0,0,0,0,0,3,1,0,0,8,0,0,1,0,0,6.3
278831,John Anthony Brooks,fundas,0,0,0,90,0,0,0,0,0,88,0,0,0,0,0,17,105,2,1,4,0,0,0,4,3,1,0,8,2,2,0,0,0,6.9
244558,Jérome Roussillon,fundas,0,0,0,45,0,0,0,0,0,88,0,0,0,0,1,1,16,1,0,0,0,2,1,2,1,0,1,0,0,0,0,0,0,6.7
450976,Yannick Gerhardt,mijlocas,0,0,0,90,0,0,0,0,0,83,2,1,0,1,0,3,47,0,2,1,0,0,0,4,3,3,2,2,0,0,1,1,0,6.8
620027,Xaver Schlager,mijlocas,0,0,0,71,0,0,0,1,0,63,1,0,100,2,2,1,16,3,2,0,1,0,0,5,4,1,0,2,0,0,2,0,0,6.6
298915,Maximilian Arnold,mijlocas,0,0,0,90,0,0,0,0,0,88,3,1,0,2,3,11,60,0,0,0,0,0,0,2,5,1,1,6,4,2,1,0,0,7.5
132844,Admir Mehmedi,atacant,0,0,0,90,0,0,0,0,0,80,2,0,50,4,0,2,45,0,0,0,1,2,1,5,10,2,1,5,5,0,4,0,0,7.2
351999,Wout Weghorst,atacant,0,0,0,90,0,0,0,0,0,50,2,1,0,0,0,0,18,4,4,0,0,0,0,5,6,1,0,3,1,1,1,0,0,6.7
688668,Josip Brekalo,atacant,0,0,0,89,0,0,0,0,1,72,3,0,67,4,2,1,29,0,0,0,1,8,5,5,7,1,0,4,0,0,2,0,0,8.6
91503,Lasse Nielsen,fundas,0,0,0,14,0,0,0,0,0,92,0,0,0,0,0,3,12,0,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,5.8
97323,Jo Inge Berget,atacant,0,0,0,34,0,0,0,0,0,85,1,1,0,0,0,0,13,0,1,0,1,0,0,3,3,1,0,2,2,2,0,0,0,5.8
27883,Johan Dahlin,portar,0,1,3,90,0,1,0,0,0,0,0,0,0,0,0,15,28,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,5
208514,Oscar Lewicki,mijlocas,0,0,0,90,0,0,0,1,0,76,1,0,100,4,1,2,59,0,1,0,2,1,0,4,4,0,0,8,2,0,1,0,0,5.3
793820,Anel Ahmedhodzic,fundas,0,0,0,90,0,0,0,0,0,84,0,0,0,0,0,10,87,0,2,1,0,0,0,2,6,1,2,9,3,0,1,0,0,5.7
32920,Rasmus Bengtsson,fundas,0,0,0,76,0,0,0,0,0,92,0,0,0,0,0,4,51,1,1,3,0,1,0,3,2,0,1,7,0,0,1,0,0,5.3
40536,Behrang Safari,fundas,0,0,0,90,0,0,0,0,0,70,1,1,0,4,3,6,57,1,1,3,0,1,0,3,2,0,1,4,1,1,0,0,0,5.9
127209,Anders Christiansen,mijlocas,0,0,0,90,0,0,0,0,0,83,1,0,0,6,0,6,63,1,0,0,0,3,2,4,5,1,2,6,2,1,1,0,0,6.8
210826,Fouad Bachirou,mijlocas,0,0,0,90,0,0,0,0,0,84,0,0,0,0,0,3,68,2,0,1,1,2,2,8,4,2,2,6,0,0,2,0,0,6
31568,Søren Rieks,mijlocas,0,0,0,90,0,0,0,0,0,71,0,0,0,0,1,1,21,3,1,1,1,2,0,8,4,1,0,6,0,0,3,1,0,5.6
826594,Adi Nalic,mijlocas,0,0,0,56,0,0,0,0,0,60,1,1,0,2,0,0,10,2,0,0,0,3,2,5,3,1,0,3,0,0,1,0,0,5.9
289140,Isaac Kiese Thelin,atacant,0,0,0,90,0,0,0,0,0,43,2,0,0,0,2,0,21,3,6,2,1,1,1,5,7,2,0,0,0,0,0,0,0,6.6
237629,Marcus Antonsson,atacant,0,0,0,90,0,0,0,0,0,45,3,0,33,0,1,3,20,0,1,0,1,4,3,8,8,2,2,5,0,0,4,0,0,6.5
150466,Davide Santon,fundas,0,0,0,21,0,0,0,0,0,94,0,0,0,4,2,4,16,0,0,0,0,1,1,1,2,0,0,1,0,0,1,0,0,6.8
73167,Henrikh Mkhitaryan,mijlocas,0,0,0,11,0,0,0,0,0,88,1,1,0,0,1,2,8,1,0,0,1,0,0,2,1,0,0,1,1,1,0,0,0,6.1
532942,Pau Lopez,portar,0,3,0,90,1,5,0,0,0,0,0,0,0,0,0,20,38,0,1,4,0,0,0,0,1,0,0,13,0,0,0,0,0,8.8
215242,Leonardo Spinazzola,mijlocas,0,0,0,69,0,0,0,0,0,86,0,0,0,2,0,4,50,1,0,1,3,1,0,7,0,0,0,7,0,0,0,0,0,5.7
95509,Federico Fazio,fundas,0,0,0,90,0,0,0,0,0,92,0,0,0,0,1,2,52,1,0,2,0,1,1,2,2,0,2,4,0,0,1,0,0,7.2
165823,Chris Smalling,fundas,0,0,0,90,0,0,0,0,0,91,2,1,50,0,0,3,47,4,1,4,1,0,0,7,1,2,2,4,0,0,0,1,0,6.2
16351,Aleksandar Kolarov,fundas,0,0,0,90,0,0,0,1,0,79,2,0,50,5,1,10,63,1,3,0,0,1,1,3,9,1,1,5,2,1,3,0,0,7.5
261313,Jordan Veretout,mijlocas,0,0,0,90,0,0,0,0,0,81,0,0,0,1,0,9,52,1,0,1,0,1,0,8,1,1,0,9,0,0,1,0,0,6.1
299799,Bryan Cristante,mijlocas,0,0,0,90,0,0,0,0,0,90,0,0,0,0,0,7,58,1,1,1,2,2,1,6,6,1,3,9,4,2,0,0,0,7.3
873297,Carles Pérez,atacant,0,0,0,90,0,0,0,1,1,87,3,2,33,1,0,2,31,1,1,1,4,4,2,11,6,2,0,5,2,2,1,0,0,7.3
540307,Lorenzo Pellegrini,mijlocas,0,0,0,79,0,0,0,0,0,86,0,0,0,6,1,2,28,1,0,1,2,1,0,5,0,0,0,2,0,0,0,0,0,6
101422,Diego Perotti,atacant,0,0,0,82,0,0,0,0,0,87,1,0,0,3,0,2,23,0,0,0,0,6,4,2,9,0,1,1,2,2,3,0,0,7.5
15403,Edin Dzeko,atacant,0,0,0,90,0,0,0,0,0,55,0,0,0,0,0,4,20,2,3,1,0,1,0,3,6,0,1,2,1,1,3,0,0,6.9
926409,Anderson Niangbo,mijlocas,0,0,0,10,0,0,0,0,0,50,2,1,0,0,0,0,6,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,5.7
837847,Giorgi Chakvetadze,mijlocas,0,0,0,24,0,0,0,0,0,90,1,0,0,2,2,0,10,1,0,0,1,3,1,5,4,0,0,1,2,0,1,0,0,6.2
449277,Giorgi Kvilitaia,atacant,0,0,0,24,0,0,0,0,0,50,0,0,0,0,0,0,4,1,0,0,1,1,1,3,2,0,0,1,1,1,0,0,0,5.9
131408,Thomas Kaminski,portar,0,0,0,90,1,0,0,0,0,0,0,0,0,0,0,9,20,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,5.7
748620,Alessio Castro-Montes,mijlocas,0,0,0,90,0,0,0,0,0,78,0,0,0,7,3,5,46,1,1,1,1,4,4,7,11,1,2,4,5,3,1,0,0,7.6
176910,Igor Plastun,fundas,0,0,0,80,0,0,0,0,0,92,1,0,0,0,0,3,49,2,3,3,0,0,0,2,3,0,2,1,0,0,0,0,0,6.6
560772,Michael Ngadeu-Ngadjui,fundas,0,0,0,90,0,0,0,0,0,86,0,0,0,1,0,7,77,4,3,4,0,0,0,6,6,1,0,10,2,2,1,0,0,6.6
630459,Milad Mohammadi,fundas,0,0,0,90,0,0,0,1,0,76,0,0,0,5,2,8,50,2,0,2,0,0,0,3,3,2,3,6,3,1,0,1,0,7.2
40521,Sven Kums,mijlocas,0,0,0,90,0,0,0,0,0,92,2,1,0,3,5,4,52,0,0,0,1,2,2,5,6,2,3,4,2,0,2,1,0,7.7
883823,Elisha Owusu,mijlocas,0,0,0,90,0,0,0,0,0,87,0,0,0,0,0,5,47,0,0,0,3,4,4,7,9,2,4,15,2,2,3,0,0,7.1
38366,Vadis Odjidja-Ofoe,mijlocas,0,0,0,90,0,0,0,0,0,86,7,0,43,8,2,4,57,1,3,0,0,5,4,4,9,0,1,12,1,1,1,1,0,7.8
173622,Roman Bezus,atacant,0,0,0,66,0,0,1,1,0,75,4,1,25,1,3,4,20,0,3,0,1,1,1,3,5,1,0,2,0,0,1,1,0,7.6
282671,Laurent Depoitre,atacant,0,0,0,66,0,0,0,0,0,82,0,0,0,1,1,0,17,2,2,0,1,0,0,4,3,1,0,1,1,0,0,1,0,6.2
939569,Jonathan David,atacant,0,0,0,90,0,0,0,1,1,75,6,2,33,0,2,0,16,1,1,0,2,3,2,5,7,1,0,3,1,1,3,0,0,8.1
798659,Joe Aribo,mijlocas,0,0,0,36,0,0,0,0,1,67,1,0,100,2,0,2,9,1,0,0,0,4,2,3,3,1,0,6,1,1,0,1,0,7.5
610359,Florian Kamberi,atacant,0,0,0,22,0,0,0,0,0,67,1,0,0,0,0,0,6,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,6
210858,Greg Stewart,atacant,0,0,0,17,0,0,0,0,0,100,0,0,0,0,0,0,4,1,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,5.8
32496,Allan McGregor,portar,0,1,0,90,1,2,0,0,0,0,0,0,0,0,0,26,32,0,0,2,0,0,0,0,0,0,0,8,0,0,0,0,0,6
212689,James Tavernier,fundas,0,0,0,90,0,0,0,0,0,58,0,0,0,9,0,6,38,1,1,2,1,2,2,4,4,0,0,5,1,1,0,0,0,6.5
215127,Connor Goldson,fundas,0,0,0,90,0,0,0,0,0,70,0,0,0,0,0,6,27,0,0,5,0,0,0,1,2,1,0,7,1,1,1,0,0,6.3
725655,Nikola Katic,fundas,0,0,0,90,0,0,0,0,0,67,1,0,0,0,0,6,36,1,2,1,2,1,1,6,6,2,0,6,3,2,0,0,0,6.2
462272,Borna Barisic,fundas,0,0,0,73,0,0,0,0,0,77,0,0,0,5,0,1,26,1,1,0,1,3,2,5,5,1,2,7,2,0,1,0,0,6.3
23792,Steven Davis,mijlocas,0,0,0,90,0,0,1,0,0,85,0,0,0,1,1,4,47,2,0,0,1,1,1,6,6,0,1,12,5,4,0,0,0,7.8
604783,Glen Kamara,mijlocas,0,0,0,54,0,0,0,0,0,70,0,0,0,0,0,0,20,0,0,0,0,2,2,3,3,2,3,5,1,1,0,0,0,7.1
37240,Scott Arfield,mijlocas,0,0,0,90,0,0,0,0,0,81,0,0,0,0,0,3,32,1,2,0,2,0,0,9,5,2,1,8,3,1,0,0,0,6.1
645107,Ianis Hagi,atacant,0,0,0,90,0,0,0,1,2,81,2,0,100,4,2,4,32,2,0,0,1,5,0,12,3,2,1,3,2,2,1,0,0,8.7
579660,Alfredo Morelos,atacant,0,0,0,90,0,0,0,0,0,75,5,0,80,3,1,0,28,1,2,1,2,3,3,6,6,1,0,5,0,0,1,1,0,7.5
677991,Ryan Kent,atacant,0,0,0,68,0,0,0,0,0,72,0,0,0,1,1,1,18,1,1,0,3,4,2,7,6,1,1,5,1,0,2,0,0,6.7
470301,Joao Novais,mijlocas,0,0,0,45,0,0,0,1,0,94,3,1,0,4,3,2,16,1,1,0,1,0,0,3,1,0,2,1,0,0,0,0,0,6.2
748380,Abel Ruiz,atacant,0,0,0,26,0,0,0,0,0,78,0,0,0,1,0,0,9,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,5.8
776972,Wenderson Galeno,atacant,0,0,0,37,0,0,0,0,0,79,0,0,0,4,1,4,19,2,0,0,2,0,0,5,1,1,0,3,1,1,0,0,0,5.4
261348,Matheus,portar,0,4,0,90,1,4,0,0,0,0,0,0,0,0,0,5,33,0,0,1,0,0,0,0,0,0,0,11,0,0,0,0,0,8.1
664964,Bruno Viana,fundas,0,0,0,90,0,0,0,0,0,92,2,0,0,0,0,12,105,3,4,2,0,0,0,3,4,0,3,6,0,0,0,0,0,6.8
498603,Raul,fundas,0,0,0,53,0,0,0,0,0,79,0,0,0,0,0,3,53,1,1,1,0,0,0,2,4,3,0,5,2,0,1,0,0,6.5
954962,David Carmo,fundas,0,0,0,64,0,0,0,0,0,94,0,0,0,0,0,15,68,0,0,3,0,0,0,3,0,2,2,4,0,0,0,1,0,6.1
300918,Ricardo Esgaio,mijlocas,0,0,0,90,0,0,0,0,0,84,0,0,0,8,0,10,83,0,0,1,1,0,0,6,2,2,1,6,2,2,0,1,0,6.1
174853,Fransergio,mijlocas,0,0,0,90,0,0,0,0,0,63,2,0,0,1,1,2,32,0,3,1,1,1,1,2,6,0,2,2,0,0,3,0,0,6.6
524434,Joao Palhinha,mijlocas,0,0,0,45,0,0,0,0,0,85,0,0,0,0,0,3,20,0,0,0,0,1,0,1,4,0,1,3,2,1,2,0,0,6.2
191793,Nuno Sequeira,mijlocas,0,0,0,90,0,0,0,0,0,84,0,0,0,13,5,7,91,1,0,1,0,1,1,2,6,1,1,7,2,1,3,0,0,7.6
732282,Trincao,atacant,0,0,0,90,0,0,0,0,0,80,1,0,0,9,1,0,25,0,2,0,0,7,4,3,7,0,0,4,0,0,1,0,0,6.6
361377,Paulinho,atacant,0,0,0,90,0,0,0,0,0,69,4,0,25,0,0,1,13,2,4,1,0,1,0,4,6,1,0,2,1,1,1,0,0,7
432591,Ricardo Horta,atacant,0,0,0,90,0,0,0,0,0,70,1,1,0,1,0,0,27,1,0,0,1,2,1,4,2,0,0,4,0,0,1,0,0,5.8
575779,Andreas Pereira,mijlocas,0,0,0,26,0,0,0,0,0,89,1,0,100,1,0,0,9,2,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,5.7
299215,Jesse Lingard,mijlocas,0,0,0,10,0,0,0,0,0,33,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
696365,Marcus Rashford,atacant,0,0,0,16,0,0,0,0,0,67,0,0,0,0,0,0,3,0,0,1,0,3,2,1,2,0,0,0,0,0,0,0,0,6.5
109060,Sergio Romero,portar,0,1,0,90,0,2,0,0,0,0,0,0,0,0,0,15,28,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,8
760320,Aaron Wan-Bissaka,fundas,0,0,0,90,0,0,0,0,0,84,0,0,0,4,0,3,55,0,1,0,0,7,4,5,10,0,1,4,4,4,1,0,0,7.8
258269,Victor Nilsson Lindelöf,fundas,0,0,0,90,0,0,0,0,0,91,0,0,0,0,0,5,66,0,3,5,0,0,0,0,3,0,0,3,0,0,0,0,0,7.1
255610,Harry Maguire,fundas,0,0,0,90,0,0,0,0,0,89,0,0,0,0,0,5,66,2,5,2,0,1,0,5,8,1,1,9,3,1,1,1,0,7.2
1077907,Brandon Williams,fundas,0,0,0,90,0,0,0,0,0,86,0,0,0,1,1,5,51,1,3,3,0,1,1,1,6,0,2,7,0,0,2,0,0,7.6
322049,Fred,mijlocas,0,0,0,90,0,0,0,1,0,92,2,1,0,0,1,9,91,0,0,1,1,0,0,10,5,3,0,1,4,1,1,1,0,6.7
115067,Nemanja Matic,mijlocas,0,0,0,90,0,0,0,0,0,89,0,0,0,0,1,7,84,1,2,2,1,4,2,8,4,1,2,9,0,0,0,0,0,7.1
41468,Juan Mata,mijlocas,0,0,0,90,0,0,0,1,1,91,3,0,100,4,2,2,47,0,0,1,1,1,0,3,0,0,0,3,0,0,0,0,0,7.8
950473,Mason Greenwood,mijlocas,0,0,0,64,0,0,0,0,0,100,0,0,0,0,2,0,13,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,6.6
717176,Daniel James,mijlocas,0,0,0,64,0,0,0,0,0,80,2,0,50,4,0,0,20,1,0,0,0,4,1,4,2,0,0,3,0,0,1,0,0,6.4
413557,Anthony Martial,atacant,0,0,0,90,0,0,1,1,0,80,3,1,33,0,4,0,20,5,2,0,4,4,2,11,6,0,0,1,0,0,2,0,0,7.3
212867,Heung-Min Son,atacant,0,0,0,29,0,0,0,0,0,92,1,1,0,0,1,0,13,0,1,0,0,3,3,1,5,1,0,0,0,0,1,0,0,6.9
278285,Paulo Gazzaniga,portar,0,3,0,90,1,3,0,0,0,0,0,0,0,0,0,7,24,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,7.4
873018,Japhet Tanganga,fundas,0,0,0,90,0,0,0,1,0,82,1,0,0,1,1,4,68,0,1,1,1,4,3,7,8,4,3,7,2,1,2,0,0,7.4
643533,Davinson Sánchez,fundas,0,0,0,90,0,0,0,0,0,94,0,0,0,0,0,6,65,3,4,4,0,0,0,4,5,0,1,2,0,0,1,0,0,6.8
37762,Jan Vertonghen,fundas,0,0,0,90,0,0,0,0,0,82,0,0,0,0,0,7,78,3,5,2,0,0,0,3,9,0,4,9,4,3,0,0,0,7.4
773991,Ryan Sessegnon,mijlocas,0,0,0,90,0,0,0,0,0,87,2,0,50,1,1,2,54,1,4,2,0,2,2,5,9,1,1,6,3,3,0,0,0,7.8
361315,Eric Dier,mijlocas,0,0,0,85,0,0,0,0,0,84,1,0,0,1,1,10,79,3,2,2,0,1,1,5,5,3,0,7,1,0,1,0,0,7
528453,Harry Winks,mijlocas,0,0,0,90,0,0,0,0,0,90,0,0,0,1,1,7,81,0,4,2,1,2,2,1,10,0,0,9,4,4,0,0,0,8
604126,Giovani Lo Celso,mijlocas,0,0,0,90,0,0,0,1,1,79,3,1,33,3,3,4,68,0,1,1,1,3,3,4,6,1,1,9,1,1,1,0,0,8.4
157723,Christian Eriksen,mijlocas,0,0,0,90,0,0,0,0,0,83,2,0,50,3,1,7,70,1,1,0,0,1,1,1,4,0,2,8,1,0,1,0,0,7.5
174850,Erik Lamela,mijlocas,0,0,0,90,0,0,0,1,1,88,3,1,33,0,2,3,58,1,0,0,0,4,2,3,7,0,0,7,4,4,1,0,0,8.5
215299,Lucas Moura,mijlocas,0,0,0,61,0,0,0,0,0,71,2,0,0,2,0,2,21,3,0,0,0,4,3,6,4,3,2,2,1,1,0,0,0,6.8
807932,Harvey Gilmour,mijlocas,0,0,0,25,0,0,0,0,0,100,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,5.8
480790,Paul Mullin,atacant,0,0,0,16,0,0,0,0,0,67,1,0,0,1,0,0,3,0,0,0,1,0,0,4,1,3,0,1,0,0,1,0,0,5.3
623713,Rushian Hepburn-Murphy,atacant,0,0,0,16,0,0,0,0,0,75,1,0,0,0,1,0,4,0,0,0,0,3,2,1,4,0,0,2,1,1,1,0,0,6.4
103865,Scott Davies,portar,0,1,6,90,0,3,0,0,0,0,0,0,0,0,0,27,28,0,0,0,0,0,0,1,0,1,0,9,0,0,0,1,0,3.5
338754,Jake Caprice,fundas,0,0,0,90,0,0,0,0,0,53,0,0,0,4,1,6,19,0,0,2,0,2,0,4,4,1,2,4,3,1,1,0,0,4.7
35517,Peter Clarke,fundas,0,0,0,90,0,0,0,0,0,73,0,0,0,0,1,6,15,3,0,2,0,0,0,4,3,1,3,5,3,2,0,0,0,4.8
530464,Emmanuel Monthe,fundas,0,0,0,90,0,0,0,0,0,57,0,0,0,0,0,4,23,3,2,2,0,0,0,5,4,1,2,10,2,2,0,0,0,4.5
184459,Liam Ridehalgh,fundas,0,0,0,90,0,0,0,0,0,59,0,0,0,3,0,9,27,2,1,3,0,0,0,2,3,0,0,4,2,2,0,0,0,4.5
33690,Neil Danns,mijlocas,0,0,0,90,0,0,0,0,0,81,0,0,0,1,1,2,31,0,1,0,1,0,0,5,6,2,1,2,3,1,2,0,0,6.3
32240,David Perkins,mijlocas,0,0,0,65,0,0,0,0,0,83,0,0,0,0,0,2,24,0,0,0,1,1,0,7,6,2,0,4,4,1,2,0,0,5.8
406919,Kieron Morris,mijlocas,0,0,0,90,0,0,0,0,0,88,3,0,67,1,0,2,26,2,0,1,1,4,4,5,5,0,1,11,1,0,0,0,0,6.5
672487,Corey Blackett-Taylor,atacant,0,0,0,74,0,0,0,0,0,58,1,0,0,9,0,1,12,1,0,0,1,7,4,6,6,2,1,1,1,1,1,0,0,6.3
303347,Connor Jennings,atacant,0,0,0,90,0,0,0,0,0,67,2,0,50,0,2,3,30,1,4,0,0,2,1,4,8,0,2,10,2,0,1,0,0,6.9
693177,Morgan Ferrier,atacant,0,0,0,74,0,0,0,0,0,82,3,0,33,2,0,0,11,6,4,0,1,4,2,9,9,0,0,2,1,0,2,0,0,6.1
69541,Kamil Grosicki,mijlocas,0,0,0,30,0,0,0,0,1,75,3,0,33,4,1,0,4,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,7.2
180137,Josh Magennis,atacant,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,0,0,0,1,4,0,0,0,0,0,2,0,0,5.8
657288,Martin Samuelsen,atacant,0,0,0,21,0,0,0,0,0,75,1,1,0,1,0,1,4,1,0,0,0,1,1,3,2,2,0,2,1,0,0,0,0,5.7
241996,George Long,portar,0,5,0,90,0,5,0,0,0,0,0,0,0,0,0,15,20,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7.1
